"","sample_name","class","x","y","confidence"
"6368","15-12184-1_[42067,12579].im3","CD8 NFAT-",184,944,"55.12 %"
"6369","15-12184-1_[42067,12579].im3","CD8 NFAT-",245,945,"61.42 %"
"6370","15-12184-1_[42067,12579].im3","CD8 NFAT-",261,946,"81.74 %"
"6371","15-12184-1_[42067,12579].im3","unlabelled",404,946,"74.96 %"
"6372","15-12184-1_[42067,12579].im3","unlabelled",531,946,"91.37 %"
"6373","15-12184-1_[42067,12579].im3","unlabelled",835,945,"96.96 %"
"6374","15-12184-1_[42067,12579].im3","unlabelled",876,945,"97.56 %"
"6375","15-12184-1_[42067,12579].im3","unlabelled",1002,946,"94.40 %"
"6376","15-12184-1_[42067,12579].im3","CD8 NFAT-",36,949,"83.50 %"
"6377","15-12184-1_[42067,12579].im3","unlabelled",48,946,"89.86 %"
"6378","15-12184-1_[42067,12579].im3","unlabelled",315,946,"87.59 %"
"6379","15-12184-1_[42067,12579].im3","unlabelled",481,948,"69.43 %"
"6380","15-12184-1_[42067,12579].im3","unlabelled",892,947,"98.88 %"
"6381","15-12184-1_[42067,12579].im3","unlabelled",1335,948,"80.47 %"
"6382","15-12184-1_[42067,12579].im3","unlabelled",221,946,"61.56 %"
"6383","15-12184-1_[42067,12579].im3","unlabelled",322,948,"75.09 %"
"6384","15-12184-1_[42067,12579].im3","unlabelled",446,946,"94.53 %"
"6385","15-12184-1_[42067,12579].im3","unlabelled",706,947,"98.88 %"
"6386","15-12184-1_[42067,12579].im3","unlabelled",818,947,"98.80 %"
"6387","15-12184-1_[42067,12579].im3","unlabelled",972,948,"95.67 %"
"6388","15-12184-1_[42067,12579].im3","unlabelled",982,947,"97.55 %"
"6389","15-12184-1_[42067,12579].im3","unlabelled",1179,947,"92.67 %"
"6390","15-12184-1_[42067,12579].im3","unlabelled",1219,949,"88.94 %"
"6391","15-12184-1_[42067,12579].im3","unlabelled",1263,947,"94.65 %"
"6392","15-12184-1_[42067,12579].im3","unlabelled",15,948,"66.97 %"
"6393","15-12184-1_[42067,12579].im3","unlabelled",94,948,"71.29 %"
"6394","15-12184-1_[42067,12579].im3","unlabelled",371,949,"90.43 %"
"6395","15-12184-1_[42067,12579].im3","CD8 NFAT-",422,947,"55.43 %"
"6396","15-12184-1_[42067,12579].im3","unlabelled",544,948,"62.43 %"
"6397","15-12184-1_[42067,12579].im3","unlabelled",1238,950,"97.38 %"
"6398","15-12184-1_[42067,12579].im3","unlabelled",1331,947,"94.09 %"
"6399","15-12184-1_[42067,12579].im3","unlabelled",597,951,"55.88 %"
"6400","15-12184-1_[42067,12579].im3","unlabelled",650,951,"94.46 %"
"6401","15-12184-1_[42067,12579].im3","unlabelled",1137,948,"90.62 %"
"6402","15-12184-1_[42067,12579].im3","unlabelled",387,949,"63.38 %"
"6403","15-12184-1_[42067,12579].im3","unlabelled",568,951,"65.37 %"
"6404","15-12184-1_[42067,12579].im3","unlabelled",784,951,"98.80 %"
"6405","15-12184-1_[42067,12579].im3","unlabelled",807,950,"93.04 %"
"6406","15-12184-1_[42067,12579].im3","unlabelled",1273,950,"89.09 %"
"6407","15-12184-1_[42067,12579].im3","unlabelled",66,953,"72.69 %"
"6408","15-12184-1_[42067,12579].im3","CD8 NFAT-",165,951,"57.78 %"
"6409","15-12184-1_[42067,12579].im3","CD8 NFAT-",276,952,"60.95 %"
"6410","15-12184-1_[42067,12579].im3","unlabelled",345,953,"56.71 %"
"6411","15-12184-1_[42067,12579].im3","unlabelled",669,952,"90.41 %"
"6412","15-12184-1_[42067,12579].im3","unlabelled",772,951,"86.17 %"
"6413","15-12184-1_[42067,12579].im3","unlabelled",1013,952,"96.71 %"
"6414","15-12184-1_[42067,12579].im3","unlabelled",1072,951,"88.84 %"
"6415","15-12184-1_[42067,12579].im3","unlabelled",310,951,"87.17 %"
"6416","15-12184-1_[42067,12579].im3","unlabelled",821,952,"98.86 %"
"6417","15-12184-1_[42067,12579].im3","unlabelled",925,952,"94.32 %"
"6418","15-12184-1_[42067,12579].im3","unlabelled",966,952,"98.59 %"
"6419","15-12184-1_[42067,12579].im3","unlabelled",1211,951,"77.51 %"
"6420","15-12184-1_[42067,12579].im3","unlabelled",1228,953,"95.98 %"
"6421","15-12184-1_[42067,12579].im3","unlabelled",54,954,"86.16 %"
"6422","15-12184-1_[42067,12579].im3","unlabelled",637,957,"84.51 %"
"6423","15-12184-1_[42067,12579].im3","unlabelled",793,953,"95.72 %"
"6424","15-12184-1_[42067,12579].im3","unlabelled",1247,954,"95.03 %"
"6425","15-12184-1_[42067,12579].im3","unlabelled",70,956,"82.80 %"
"6426","15-12184-1_[42067,12579].im3","unlabelled",437,956,"76.73 %"
"6427","15-12184-1_[42067,12579].im3","unlabelled",601,955,"96.95 %"
"6428","15-12184-1_[42067,12579].im3","unlabelled",704,954,"96.78 %"
"6429","15-12184-1_[42067,12579].im3","unlabelled",716,955,"95.51 %"
"6430","15-12184-1_[42067,12579].im3","unlabelled",848,955,"96.80 %"
"6431","15-12184-1_[42067,12579].im3","unlabelled",869,954,"98.88 %"
"6432","15-12184-1_[42067,12579].im3","unlabelled",950,955,"90.10 %"
"6433","15-12184-1_[42067,12579].im3","unlabelled",1064,954,"98.73 %"
"6434","15-12184-1_[42067,12579].im3","unlabelled",1112,955,"60.28 %"
"6435","15-12184-1_[42067,12579].im3","unlabelled",1173,954,"95.95 %"
"6436","15-12184-1_[42067,12579].im3","unlabelled",1185,954,"96.36 %"
"6437","15-12184-1_[42067,12579].im3","unlabelled",328,955,"89.87 %"
"6438","15-12184-1_[42067,12579].im3","unlabelled",472,955,"87.76 %"
"6439","15-12184-1_[42067,12579].im3","unlabelled",576,955,"94.50 %"
"6440","15-12184-1_[42067,12579].im3","unlabelled",585,954,"97.91 %"
"6441","15-12184-1_[42067,12579].im3","unlabelled",1020,954,"98.97 %"
"6442","15-12184-1_[42067,12579].im3","unlabelled",1155,953,"64.87 %"
"6443","15-12184-1_[42067,12579].im3","unlabelled",1202,954,"85.69 %"
"6444","15-12184-1_[42067,12579].im3","unlabelled",128,957,"69.49 %"
"6445","15-12184-1_[42067,12579].im3","unlabelled",154,958,"84.18 %"
"6446","15-12184-1_[42067,12579].im3","unlabelled",461,957,"86.44 %"
"6447","15-12184-1_[42067,12579].im3","unlabelled",1144,957,"97.45 %"
"6448","15-12184-1_[42067,12579].im3","unlabelled",1258,957,"85.70 %"
"6449","15-12184-1_[42067,12579].im3","unlabelled",1275,956,"80.66 %"
"6450","15-12184-1_[42067,12579].im3","unlabelled",1289,956,"87.69 %"
"6451","15-12184-1_[42067,12579].im3","unlabelled",1309,957,"89.20 %"
"6452","15-12184-1_[42067,12579].im3","unlabelled",86,958,"47.50 %"
"6453","15-12184-1_[42067,12579].im3","unlabelled",146,957,"75.57 %"
"6454","15-12184-1_[42067,12579].im3","unlabelled",178,958,"81.20 %"
"6455","15-12184-1_[42067,12579].im3","unlabelled",219,957,"48.25 %"
"6456","15-12184-1_[42067,12579].im3","unlabelled",296,958,"79.65 %"
"6457","15-12184-1_[42067,12579].im3","CD8 NFAT-",312,954,"86.93 %"
"6458","15-12184-1_[42067,12579].im3","unlabelled",527,957,"89.20 %"
"6459","15-12184-1_[42067,12579].im3","unlabelled",984,955,"90.01 %"
"6460","15-12184-1_[42067,12579].im3","unlabelled",1090,959,"90.37 %"
"6461","15-12184-1_[42067,12579].im3","unlabelled",109,958,"61.88 %"
"6462","15-12184-1_[42067,12579].im3","CD8 NFAT-",138,958,"60.46 %"
"6463","15-12184-1_[42067,12579].im3","unlabelled",289,958,"78.12 %"
"6464","15-12184-1_[42067,12579].im3","unlabelled",537,960,"97.98 %"
"6465","15-12184-1_[42067,12579].im3","unlabelled",551,957,"87.73 %"
"6466","15-12184-1_[42067,12579].im3","unlabelled",690,957,"91.95 %"
"6467","15-12184-1_[42067,12579].im3","unlabelled",1302,957,"96.26 %"
"6468","15-12184-1_[42067,12579].im3","unlabelled",379,959,"79.36 %"
"6469","15-12184-1_[42067,12579].im3","CD8 NFAT-",407,960,"55.01 %"
"6470","15-12184-1_[42067,12579].im3","CD8 NFAT-",494,961,"62.79 %"
"6471","15-12184-1_[42067,12579].im3","unlabelled",854,959,"98.95 %"
"6472","15-12184-1_[42067,12579].im3","unlabelled",872,958,"99.56 %"
"6473","15-12184-1_[42067,12579].im3","unlabelled",1240,959,"76.16 %"
"6474","15-12184-1_[42067,12579].im3","unlabelled",13,961,"73.50 %"
"6475","15-12184-1_[42067,12579].im3","CD8 NFAT-",22,961,"59.71 %"
"6476","15-12184-1_[42067,12579].im3","unlabelled",262,961,"84.82 %"
"6477","15-12184-1_[42067,12579].im3","unlabelled",422,961,"90.44 %"
"6478","15-12184-1_[42067,12579].im3","unlabelled",627,959,"94.10 %"
"6479","15-12184-1_[42067,12579].im3","unlabelled",676,958,"92.01 %"
"6480","15-12184-1_[42067,12579].im3","unlabelled",724,962,"95.53 %"
"6481","15-12184-1_[42067,12579].im3","unlabelled",807,960,"97.95 %"
"6482","15-12184-1_[42067,12579].im3","CD8 NFAT-",909,962,"66.15 %"
"6483","15-12184-1_[42067,12579].im3","unlabelled",1001,961,"85.20 %"
"6484","15-12184-1_[42067,12579].im3","unlabelled",1098,961,"98.34 %"
"6485","15-12184-1_[42067,12579].im3","unlabelled",228,962,"52.11 %"
"6486","15-12184-1_[42067,12579].im3","unlabelled",484,960,"95.71 %"
"6487","15-12184-1_[42067,12579].im3","unlabelled",513,960,"55.38 %"
"6488","15-12184-1_[42067,12579].im3","unlabelled",635,961,"97.89 %"
"6489","15-12184-1_[42067,12579].im3","unlabelled",653,959,"98.76 %"
"6490","15-12184-1_[42067,12579].im3","unlabelled",755,962,"74.40 %"
"6491","15-12184-1_[42067,12579].im3","unlabelled",1335,963,"57.04 %"
"6492","15-12184-1_[42067,12579].im3","unlabelled",7,963,"77.26 %"
"6493","15-12184-1_[42067,12579].im3","CD8 NFAT-",240,961,"67.79 %"
"6494","15-12184-1_[42067,12579].im3","CD8 NFAT-",276,962,"74.32 %"
"6495","15-12184-1_[42067,12579].im3","unlabelled",339,961,"79.44 %"
"6496","15-12184-1_[42067,12579].im3","unlabelled",605,961,"96.51 %"
"6497","15-12184-1_[42067,12579].im3","unlabelled",430,964,"80.12 %"
"6498","15-12184-1_[42067,12579].im3","unlabelled",448,964,"61.72 %"
"6499","15-12184-1_[42067,12579].im3","unlabelled",696,967,"85.10 %"
"6500","15-12184-1_[42067,12579].im3","unlabelled",1053,963,"97.82 %"
"6501","15-12184-1_[42067,12579].im3","unlabelled",98,964,"71.94 %"
"6502","15-12184-1_[42067,12579].im3","unlabelled",205,964,"79.07 %"
"6503","15-12184-1_[42067,12579].im3","unlabelled",254,964,"55.43 %"
"6504","15-12184-1_[42067,12579].im3","unlabelled",583,965,"97.94 %"
"6505","15-12184-1_[42067,12579].im3","unlabelled",661,964,"49.70 %"
"6506","15-12184-1_[42067,12579].im3","unlabelled",736,961,"86.35 %"
"6507","15-12184-1_[42067,12579].im3","unlabelled",775,966,"97.78 %"
"6508","15-12184-1_[42067,12579].im3","unlabelled",878,963,"97.30 %"
"6509","15-12184-1_[42067,12579].im3","unlabelled",961,964,"84.54 %"
"6510","15-12184-1_[42067,12579].im3","unlabelled",1190,966,"83.16 %"
"6511","15-12184-1_[42067,12579].im3","unlabelled",149,964,"53.47 %"
"6512","15-12184-1_[42067,12579].im3","unlabelled",980,965,"95.39 %"
"6513","15-12184-1_[42067,12579].im3","CD8 NFAT-",1142,968,"67.79 %"
"6514","15-12184-1_[42067,12579].im3","unlabelled",1308,964,"92.36 %"
"6515","15-12184-1_[42067,12579].im3","unlabelled",36,966,"57.45 %"
"6516","15-12184-1_[42067,12579].im3","CD8 NFAT-",115,966,"49.85 %"
"6517","15-12184-1_[42067,12579].im3","unlabelled",161,968,"64.63 %"
"6518","15-12184-1_[42067,12579].im3","unlabelled",495,966,"91.65 %"
"6519","15-12184-1_[42067,12579].im3","unlabelled",1223,967,"65.55 %"
"6520","15-12184-1_[42067,12579].im3","unlabelled",1294,964,"84.30 %"
"6521","15-12184-1_[42067,12579].im3","CD8 NFAT-",77,968,"74.13 %"
"6522","15-12184-1_[42067,12579].im3","CD8 NFAT-",182,967,"47.28 %"
"6523","15-12184-1_[42067,12579].im3","unlabelled",612,967,"91.29 %"
"6524","15-12184-1_[42067,12579].im3","unlabelled",816,968,"85.74 %"
"6525","15-12184-1_[42067,12579].im3","unlabelled",1169,968,"85.69 %"
"6526","15-12184-1_[42067,12579].im3","CD8 NFAT-",62,968,"66.36 %"
"6527","15-12184-1_[42067,12579].im3","unlabelled",127,969,"69.81 %"
"6528","15-12184-1_[42067,12579].im3","CD8 NFAT-",216,968,"59.20 %"
"6529","15-12184-1_[42067,12579].im3","unlabelled",766,970,"94.43 %"
"6530","15-12184-1_[42067,12579].im3","unlabelled",1019,968,"93.05 %"
"6531","15-12184-1_[42067,12579].im3","unlabelled",1074,969,"93.91 %"
"6532","15-12184-1_[42067,12579].im3","unlabelled",1159,969,"95.88 %"
"6533","15-12184-1_[42067,12579].im3","unlabelled",1205,968,"82.66 %"
"6534","15-12184-1_[42067,12579].im3","unlabelled",1262,969,"65.93 %"
"6535","15-12184-1_[42067,12579].im3","unlabelled",923,969,"99.36 %"
"6536","15-12184-1_[42067,12579].im3","unlabelled",1181,969,"97.78 %"
"6537","15-12184-1_[42067,12579].im3","CD8 NFAT-",309,970,"65.06 %"
"6538","15-12184-1_[42067,12579].im3","unlabelled",352,969,"52.79 %"
"6539","15-12184-1_[42067,12579].im3","unlabelled",438,970,"97.18 %"
"6540","15-12184-1_[42067,12579].im3","unlabelled",547,972,"57.80 %"
"6541","15-12184-1_[42067,12579].im3","unlabelled",1045,970,"97.52 %"
"6542","15-12184-1_[42067,12579].im3","unlabelled",1118,969,"97.19 %"
"6543","15-12184-1_[42067,12579].im3","unlabelled",134,971,"89.51 %"
"6544","15-12184-1_[42067,12579].im3","unlabelled",596,971,"93.75 %"
"6545","15-12184-1_[42067,12579].im3","unlabelled",797,970,"99.32 %"
"6546","15-12184-1_[42067,12579].im3","unlabelled",1234,971,"82.28 %"
"6547","15-12184-1_[42067,12579].im3","unlabelled",1248,971,"94.24 %"
"6549","15-12184-1_[42067,12579].im3","unlabelled",166,971,"74.66 %"
"6550","15-12184-1_[42067,12579].im3","unlabelled",190,975,"62.12 %"
"6551","15-12184-1_[42067,12579].im3","CD8 NFAT-",268,974,"55.09 %"
"6552","15-12184-1_[42067,12579].im3","CD8 NFAT-",369,972,"78.09 %"
"6553","15-12184-1_[42067,12579].im3","CD8 NFAT-",411,973,"56.09 %"
"6554","15-12184-1_[42067,12579].im3","unlabelled",454,970,"56.03 %"
"6555","15-12184-1_[42067,12579].im3","unlabelled",622,973,"98.28 %"
"6556","15-12184-1_[42067,12579].im3","unlabelled",755,972,"97.95 %"
"6557","15-12184-1_[42067,12579].im3","unlabelled",935,972,"92.32 %"
"6558","15-12184-1_[42067,12579].im3","unlabelled",1288,972,"80.46 %"
"6559","15-12184-1_[42067,12579].im3","unlabelled",109,973,"85.59 %"
"6560","15-12184-1_[42067,12579].im3","unlabelled",479,973,"72.48 %"
"6561","15-12184-1_[42067,12579].im3","unlabelled",674,973,"96.19 %"
"6562","15-12184-1_[42067,12579].im3","unlabelled",732,973,"96.71 %"
"6563","15-12184-1_[42067,12579].im3","unlabelled",846,974,"92.40 %"
"6564","15-12184-1_[42067,12579].im3","unlabelled",862,975,"72.03 %"
"6565","15-12184-1_[42067,12579].im3","unlabelled",909,974,"98.00 %"
"6566","15-12184-1_[42067,12579].im3","unlabelled",1056,974,"91.06 %"
"6567","15-12184-1_[42067,12579].im3","unlabelled",1148,973,"98.12 %"
"6568","15-12184-1_[42067,12579].im3","unlabelled",243,975,"58.93 %"
"6569","15-12184-1_[42067,12579].im3","unlabelled",280,975,"77.06 %"
"6570","15-12184-1_[42067,12579].im3","CD8 NFAT-",469,975,"58.89 %"
"6571","15-12184-1_[42067,12579].im3","unlabelled",631,974,"95.63 %"
"6572","15-12184-1_[42067,12579].im3","unlabelled",978,975,"97.73 %"
"6573","15-12184-1_[42067,12579].im3","unlabelled",1277,974,"89.87 %"
"6574","15-12184-1_[42067,12579].im3","unlabelled",25,971,"57.67 %"
"6575","15-12184-1_[42067,12579].im3","CD8 NFAT-",292,976,"88.06 %"
"6576","15-12184-1_[42067,12579].im3","unlabelled",443,975,"89.71 %"
"6577","15-12184-1_[42067,12579].im3","unlabelled",508,976,"93.97 %"
"6578","15-12184-1_[42067,12579].im3","unlabelled",656,975,"94.48 %"
"6579","15-12184-1_[42067,12579].im3","unlabelled",684,975,"99.02 %"
"6580","15-12184-1_[42067,12579].im3","unlabelled",881,977,"97.13 %"
"6581","15-12184-1_[42067,12579].im3","unlabelled",889,977,"94.97 %"
"6582","15-12184-1_[42067,12579].im3","unlabelled",917,976,"99.34 %"
"6583","15-12184-1_[42067,12579].im3","unlabelled",1004,975,"99.53 %"
"6584","15-12184-1_[42067,12579].im3","unlabelled",142,977,"74.48 %"
"6585","15-12184-1_[42067,12579].im3","unlabelled",428,975,"92.74 %"
"6586","15-12184-1_[42067,12579].im3","unlabelled",570,975,"93.85 %"
"6587","15-12184-1_[42067,12579].im3","unlabelled",643,976,"98.27 %"
"6588","15-12184-1_[42067,12579].im3","CD8 NFAT-",392,978,"48.73 %"
"6589","15-12184-1_[42067,12579].im3","unlabelled",420,976,"93.24 %"
"6590","15-12184-1_[42067,12579].im3","unlabelled",969,977,"98.89 %"
"6591","15-12184-1_[42067,12579].im3","unlabelled",1085,976,"91.67 %"
"6592","15-12184-1_[42067,12579].im3","unlabelled",1318,977,"70.28 %"
"6593","15-12184-1_[42067,12579].im3","unlabelled",14,978,"56.51 %"
"6594","15-12184-1_[42067,12579].im3","unlabelled",690,977,"98.76 %"
"6595","15-12184-1_[42067,12579].im3","CD8 NFAT-",223,979,"66.18 %"
"6596","15-12184-1_[42067,12579].im3","CD8 NFAT-",490,978,"55.33 %"
"6597","15-12184-1_[42067,12579].im3","unlabelled",540,978,"88.25 %"
"6598","15-12184-1_[42067,12579].im3","unlabelled",617,978,"90.71 %"
"6599","15-12184-1_[42067,12579].im3","unlabelled",746,978,"84.11 %"
"6600","15-12184-1_[42067,12579].im3","unlabelled",789,980,"96.10 %"
"6601","15-12184-1_[42067,12579].im3","unlabelled",867,980,"97.52 %"
"6602","15-12184-1_[42067,12579].im3","unlabelled",948,980,"94.14 %"
"6603","15-12184-1_[42067,12579].im3","unlabelled",1210,981,"93.29 %"
"6604","15-12184-1_[42067,12579].im3","CD8 NFAT-",48,981,"51.95 %"
"6605","15-12184-1_[42067,12579].im3","unlabelled",337,979,"76.85 %"
"6606","15-12184-1_[42067,12579].im3","unlabelled",772,979,"57.46 %"
"6607","15-12184-1_[42067,12579].im3","unlabelled",900,980,"98.20 %"
"6608","15-12184-1_[42067,12579].im3","unlabelled",1261,980,"60.38 %"
"6609","15-12184-1_[42067,12579].im3","unlabelled",1302,981,"92.28 %"
"6610","15-12184-1_[42067,12579].im3","unlabelled",179,982,"86.47 %"
"6611","15-12184-1_[42067,12579].im3","CD8 NFAT-",253,984,"70.77 %"
"6612","15-12184-1_[42067,12579].im3","unlabelled",353,982,"70.54 %"
"6613","15-12184-1_[42067,12579].im3","unlabelled",671,982,"96.80 %"
"6614","15-12184-1_[42067,12579].im3","unlabelled",701,981,"80.83 %"
"6615","15-12184-1_[42067,12579].im3","unlabelled",820,981,"82.27 %"
"6616","15-12184-1_[42067,12579].im3","unlabelled",1053,982,"92.94 %"
"6617","15-12184-1_[42067,12579].im3","unlabelled",1181,982,"89.27 %"
"6618","15-12184-1_[42067,12579].im3","unlabelled",1229,982,"94.30 %"
"6619","15-12184-1_[42067,12579].im3","CD8 NFAT-",38,982,"82.84 %"
"6620","15-12184-1_[42067,12579].im3","CD8 NFAT-",82,984,"78.09 %"
"6621","15-12184-1_[42067,12579].im3","CD8 NFAT-",149,983,"53.75 %"
"6622","15-12184-1_[42067,12579].im3","unlabelled",319,983,"66.90 %"
"6623","15-12184-1_[42067,12579].im3","unlabelled",1034,983,"95.11 %"
"6624","15-12184-1_[42067,12579].im3","unlabelled",1109,982,"98.18 %"
"6625","15-12184-1_[42067,12579].im3","unlabelled",130,982,"64.28 %"
"6626","15-12184-1_[42067,12579].im3","unlabelled",167,983,"78.84 %"
"6627","15-12184-1_[42067,12579].im3","unlabelled",931,983,"62.72 %"
"6628","15-12184-1_[42067,12579].im3","unlabelled",958,983,"94.45 %"
"6629","15-12184-1_[42067,12579].im3","unlabelled",979,981,"93.54 %"
"6630","15-12184-1_[42067,12579].im3","unlabelled",1011,984,"92.71 %"
"6631","15-12184-1_[42067,12579].im3","unlabelled",1291,983,"95.36 %"
"6632","15-12184-1_[42067,12579].im3","unlabelled",110,984,"54.09 %"
"6633","15-12184-1_[42067,12579].im3","unlabelled",400,984,"67.08 %"
"6634","15-12184-1_[42067,12579].im3","unlabelled",558,985,"69.52 %"
"6635","15-12184-1_[42067,12579].im3","unlabelled",724,984,"94.94 %"
"6636","15-12184-1_[42067,12579].im3","unlabelled",1002,985,"98.17 %"
"6637","15-12184-1_[42067,12579].im3","unlabelled",1219,984,"74.26 %"
"6638","15-12184-1_[42067,12579].im3","CD8 NFAT-",1330,985,"75.27 %"
"6639","15-12184-1_[42067,12579].im3","unlabelled",62,985,"59.33 %"
"6640","15-12184-1_[42067,12579].im3","unlabelled",437,986,"70.66 %"
"6641","15-12184-1_[42067,12579].im3","unlabelled",1023,985,"91.73 %"
"6642","15-12184-1_[42067,12579].im3","unlabelled",1150,987,"93.15 %"
"6643","15-12184-1_[42067,12579].im3","unlabelled",1281,987,"48.96 %"
"6644","15-12184-1_[42067,12579].im3","CD8 NFAT-",376,987,"56.38 %"
"6645","15-12184-1_[42067,12579].im3","unlabelled",568,986,"95.84 %"
"6646","15-12184-1_[42067,12579].im3","unlabelled",730,986,"98.02 %"
"6647","15-12184-1_[42067,12579].im3","unlabelled",1160,985,"96.10 %"
"6648","15-12184-1_[42067,12579].im3","unlabelled",1173,985,"83.53 %"
"6649","15-12184-1_[42067,12579].im3","unlabelled",1338,986,"87.12 %"
"6650","15-12184-1_[42067,12579].im3","unlabelled",288,988,"52.16 %"
"6651","15-12184-1_[42067,12579].im3","unlabelled",362,987,"74.01 %"
"6652","15-12184-1_[42067,12579].im3","unlabelled",426,987,"71.48 %"
"6653","15-12184-1_[42067,12579].im3","unlabelled",462,988,"77.29 %"
"6654","15-12184-1_[42067,12579].im3","unlabelled",606,986,"91.33 %"
"6655","15-12184-1_[42067,12579].im3","unlabelled",682,988,"95.86 %"
"6656","15-12184-1_[42067,12579].im3","unlabelled",191,989,"82.11 %"
"6657","15-12184-1_[42067,12579].im3","unlabelled",414,987,"75.41 %"
"6658","15-12184-1_[42067,12579].im3","unlabelled",664,989,"96.33 %"
"6659","15-12184-1_[42067,12579].im3","CD8 NFAT-",1241,990,"49.05 %"
"6660","15-12184-1_[42067,12579].im3","CD8 NFAT-",1305,987,"82.42 %"
"6661","15-12184-1_[42067,12579].im3","CD8 NFAT-",17,990,"55.59 %"
"6662","15-12184-1_[42067,12579].im3","unlabelled",308,988,"51.56 %"
"6663","15-12184-1_[42067,12579].im3","CD8 NFAT-",337,991,"65.94 %"
"6664","15-12184-1_[42067,12579].im3","unlabelled",477,988,"96.18 %"
"6665","15-12184-1_[42067,12579].im3","unlabelled",518,988,"89.29 %"
"6666","15-12184-1_[42067,12579].im3","unlabelled",782,990,"98.20 %"
"6667","15-12184-1_[42067,12579].im3","unlabelled",843,990,"76.43 %"
"6668","15-12184-1_[42067,12579].im3","unlabelled",88,991,"61.64 %"
"6669","15-12184-1_[42067,12579].im3","unlabelled",205,990,"79.02 %"
